time [s] ,T [C] ,p-p_amb [bar] ,v_H2 [slm] ,v_CO2 [slm] ,v_Ar [slm] ,x_H2 [%] ,x_CO2 [%] ,x_CO [%] ,x_O2 [%] ,x_CH4 [%] ,Ar MFC sp [slm],H2 MFC sp [slm],CO2 MFC sp [slm]
131.662795,803.533964,0.032415,0.299574,0.0,0.0,0.011158975527873998,0.000589,-0.002968,-0.002652,0.0,0.0,0.3,0.0
132.667061,803.510576,0.032196,0.300058,0.0,0.0,0.009786271544743014,0.000384,-0.002148,-0.002652,0.0,0.0,0.3,0.0
133.669027,803.472515,0.033137,0.30014,0.0,0.0,0.011593485943393211,0.000384,-0.002353,-0.003164,0.0,0.0,0.3,0.0
134.665569,803.446914,0.03261,0.299392,0.0,0.0,0.012405117603932004,0.000179,-0.002558,-0.003677,0.0,0.0,0.3,0.0
135.663893,803.395185,0.031913,0.299495,0.0,0.0,0.010527796204601264,0.000384,-0.002148,-0.003164,0.0,0.0,0.3,0.0
136.657481,803.342904,0.032395,0.299671,0.0,0.0,0.011593198366977052,-2.579813e-05,-0.002148,-0.003164,0.0,0.0,0.3,0.0
137.675698,803.309031,0.032342,0.299989,0.0,0.0,0.012198413760847376,-0.000231,-0.002353,-0.004701,0.0,0.0,0.3,0.0
138.659112,803.256821,0.032738,0.299295,0.0,0.0,0.011999474952160855,0.000179,-0.002763,-0.002139,0.0,0.0,0.3,0.0
139.666916,803.220731,0.032267,0.300202,0.0,0.0,0.010941724056515683,0.000589,-0.002148,-0.002139,0.0,0.0,0.3,0.0
140.660874,803.142463,0.03263,0.298228,0.0,0.0,0.012837880979662276,0.000384,-0.002558,-0.004189,0.0,0.0,0.3,0.0
141.664697,803.124621,0.031801,0.2992,0.0,0.0,0.01302859722107614,0.000179,-0.002353,-0.002652,0.0,0.0,0.3,0.0
142.667657,803.057802,0.031752,0.300324,0.0,0.0,0.01032668353646723,-0.000231,-0.001533,-0.002652,0.0,0.0,0.3,0.0
